"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Meriden School District","900946520","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.6"
"Meriden School District","900946520","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Meriden School District","900946520","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","20.4"
"Meriden School District","900946520","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.1"
"Meriden School District","900946520","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","6.8"
"Meriden School District","900946520","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","19.5"
"Meriden School District","900946520","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Meriden School District","900946520","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","6.1"
"Meriden School District","900946520","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Meriden School District","900946520","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.3"
"Meriden School District","900946520","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","7.7"
"Meriden School District","900946520","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","17.6"
"Meriden School District","900946520","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.7"
"Meriden School District","900946520","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Middletown School District","900747360","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","17.5"
"Middletown School District","900747360","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.8"
"Middletown School District","900747360","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.6"
"Middletown School District","900747360","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.4"
"Middletown School District","900747360","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.0"
"Middletown School District","900747360","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.0"
"Middletown School District","900747360","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","16.8"
"Middletown School District","900747360","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Middletown School District","900747360","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Middletown School District","900747360","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.4"
"Middletown School District","900747360","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.0"
"Middletown School District","900747360","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Middletown School District","900747360","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.1"
"Middletown School District","900747360","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.1"
"Middletown School District","900747360","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Middletown School District","900747360","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","14.9"
"Middletown School District","900747360","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Middletown School District","900747360","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Middletown School District","900747360","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","14.9"
"Middletown School District","900747360","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.0"
"Middletown School District","900747360","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Middletown School District","900747360","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","16.5"
"Middletown School District","900747360","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.1"
"Middletown School District","900747360","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","6.4"
"Middletown School District","900747360","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","20.1"
"Middletown School District","900747360","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.1"
"Middletown School District","900747360","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Milford School District","900947535","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","25.2"
"Milford School District","900947535","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.2"
"Milford School District","900947535","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.2"
"Milford School District","900947535","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","27.0"
"Milford School District","900947535","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.8"
"Milford School District","900947535","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"Milford School District","900947535","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","24.9"
"Milford School District","900947535","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.4"
"Milford School District","900947535","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.6"
"Milford School District","900947535","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Milford School District","900947535","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.0"
"Milford School District","900947535","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Milford School District","900947535","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.1"
"Milford School District","900947535","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.6"
"Milford School District","900947535","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Milford School District","900947535","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","17.4"
"Milford School District","900947535","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.1"
"Milford School District","900947535","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","5.7"
"Milford School District","900947535","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","17.1"
"Milford School District","900947535","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.1"
"Milford School District","900947535","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","6.0"
"Milford School District","900947535","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","15.4"
"Milford School District","900947535","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.1"
"Milford School District","900947535","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Milford School District","900947535","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","17.2"
"Milford School District","900947535","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.9"
"Milford School District","900947535","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","7.0"
"Monroe School District","900148620","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","13.2"
"Monroe School District","900148620","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.3"
"Monroe School District","900148620","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Monroe School District","900148620","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","14.3"
"Monroe School District","900148620","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.2"
"Monroe School District","900148620","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Monroe School District","900148620","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.7"
"Monroe School District","900148620","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.7"
"Monroe School District","900148620","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Monroe School District","900148620","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.1"
"Monroe School District","900148620","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Monroe School District","900148620","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.3"
"Monroe School District","900148620","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","9.0"
"Monroe School District","900148620","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Monroe School District","900148620","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.2"
"Monroe School District","900148620","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Monroe School District","900148620","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Monroe School District","900148620","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","2.1"
"Monroe School District","900148620","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Monroe School District","900148620","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
