"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Preston School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Preston School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Putnam School District","901562710","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.0"
"Putnam School District","901562710","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.4"
"Putnam School District","901562710","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.6"
"Putnam School District","901562710","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"Putnam School District","901562710","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.2"
"Putnam School District","901562710","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.7"
"Putnam School District","901562710","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","16.0"
"Putnam School District","901562710","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.5"
"Putnam School District","901562710","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","11.6"
"Putnam School District","901562710","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.7"
"Putnam School District","901562710","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.9"
"Putnam School District","901562710","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","8.5"
"Putnam School District","901562710","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","19.3"
"Putnam School District","901562710","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.0"
"Putnam School District","901562710","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.4"
"Redding School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Redding School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.1"
"Redding School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Redding School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","1.8"
"Redding School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Redding School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Redding School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Redding School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Regional School District 01","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","22.6"
"Regional School District 01","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Regional School District 01","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Regional School District 01","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Regional School District 01","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.6"
"Regional School District 01","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","25.0"
"Regional School District 01","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","14.2"
"Regional School District 01","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.6"
"Regional School District 01","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 01","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","9.9"
"Regional School District 04","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","21.7"
"Regional School District 04","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Regional School District 04","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","28.7"
"Regional School District 04","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","8.4"
"Regional School District 04","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","34.5"
"Regional School District 04","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Regional School District 04","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Regional School District 04","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.8"
"Regional School District 04","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","14.1"
"Regional School District 04","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 04","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Regional School District 05","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","11.3"
"Regional School District 05","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.7"
"Regional School District 05","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.8"
"Regional School District 05","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.7"
"Regional School District 05","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.6"
"Regional School District 05","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","11.2"
"Regional School District 05","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","26.2"
"Regional School District 05","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Regional School District 05","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","6.5"
"Regional School District 05","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 05","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.6"
"Regional School District 06","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","10.8"
"Regional School District 06","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Regional School District 06","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Regional School District 06","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","17.4"
"Regional School District 06","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Regional School District 06","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.0"
"Regional School District 06","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Regional School District 06","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Regional School District 06","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","7.1"
